order_id,customer_id,status
O0078791,C022012,delivered
O0078792,C019256,
O0078793,C005234,
O0078794,C008908,Cancelled
O0078795,C024061,Shipped
O0078796,C017631,Returned
O0078797,C012867,delivered
O0078798,C002492,Cancelled
O0078799,C004644,Cancelled
O0078800,C010043,delivered
O0078801,C018126,delivered
O0078802,C019120,Shipped
O0078803,C001013,
O0078804,C014155,Returned
O0078805,C016300,Cancelled
O0078806,C013245,Cancelled
O0078807,C023094,Returned
O0078808,C018752,Shipped
O0078809,C005916,Delivered
O0078810,C010257,Shipped
O0078811,C018678,delivered
O0078812,C007634,Shipped
O0078813,C000813,
O0078814,C015416,Delivered
O0078815,C000645,Shipped
O0078816,C017635,Returned
O0078817,C018141,
O0078818,C010581,delivered
O0078819,C019178,delivered
O0078820,C009398,
O0078821,C012041,
O0078822,C010338,Shipped
O0078823,C013523,
O0078824,C005593,Delivered
O0078825,C019795,Cancelled
O0078826,C014877,delivered
O0078827,C004681,delivered
O0078828,C022180,
O0078829,C011293,Cancelled
O0078830,C020001,Delivered
O0078831,C020748,Delivered
O0078832,C006487,Delivered
O0078833,C006232,Returned
O0078834,C014482,Shipped
O0078835,C003584,Cancelled
O0078836,C007459,delivered
O0078837,C010436,Returned
O0078838,C003850,
O0078839,C007550,Returned
O0078840,C017132,Delivered
O0078841,C005980,delivered
O0078842,C020940,delivered
O0078843,C000276,Delivered
O0078844,C011621,Shipped
O0078845,C013731,Shipped
O0078846,C014844,Cancelled
O0078847,C010927,
O0078848,C022677,delivered
O0078849,C020909,Delivered
O0078850,C009154,Cancelled
O0078851,C012903,delivered
O0078852,C021746,Shipped
O0078853,C023016,delivered
O0078854,C019180,Returned
O0078855,C013311,
O0078856,C017305,delivered
O0078857,C023499,Delivered
O0078858,C001471,
O0078859,C017115,Shipped
O0078860,C010626,Cancelled
O0078861,C019084,delivered
O0078862,C022482,
O0078863,C022171,delivered
O0078864,C018322,Returned
O0078865,C008200,Delivered
O0078866,C015249,Delivered
O0078867,C003438,Shipped
O0078868,C005079,Shipped
O0078869,C010258,Delivered
O0078870,C020710,Delivered
O0078871,C003016,delivered
O0078872,C009466,Cancelled
O0078873,C010742,delivered
O0078874,C019356,
O0078875,C008600,delivered
O0078876,C022057,Cancelled
O0078877,C022705,Cancelled
O0078878,C021886,Shipped
O0078879,C022093,
O0078880,C010349,delivered
O0078881,C009469,Shipped
O0078882,C010035,Returned
O0078883,C004689,Shipped
O0078884,C012691,Shipped
O0078885,C022427,Shipped
O0078886,C024151,
O0078887,C019831,Returned
O0078888,C022216,Returned
O0078889,C011396,Returned
O0078890,C023190,Cancelled
O0078891,C016776,Cancelled
O0078892,C015429,Delivered
O0078893,C011625,
O0078894,C008642,delivered
O0078895,C023049,Shipped
O0078896,C018733,Returned
O0078897,C005470,Delivered
O0078898,C024917,Shipped
O0078899,C012826,Returned
O0078900,C019650,Shipped
O0078901,C003265,Returned
O0078902,C000356,Returned
O0078903,C011038,Delivered
O0078904,C024087,delivered
O0078905,C019559,Cancelled
O0078906,C016502,Shipped
O0078907,C015333,Delivered
O0078908,C000827,
O0078909,C018646,
O0078910,C009014,delivered
O0078911,C009153,
O0078912,C005401,
O0078913,C007842,Delivered
O0078914,C021800,delivered
O0078915,C024549,
O0078916,C008327,Delivered
O0078917,C015644,Cancelled
O0078918,C022730,Shipped
O0078919,C022752,Cancelled
O0078920,C016857,Shipped
O0078921,C014944,Cancelled
O0078922,C009185,Cancelled
O0078923,C006203,Returned
O0078924,C014257,Shipped
O0078925,C006660,Shipped
O0078926,C002620,
O0078927,C006949,delivered
O0078928,C002045,Delivered
O0078929,C009943,Shipped
O0078930,C004648,Shipped
O0078931,C013353,Delivered
O0078932,C001717,Shipped
O0078933,C005661,Shipped
O0078934,C000372,Cancelled
O0078935,C017707,Shipped
O0078936,C014807,delivered
O0078937,C021466,delivered
O0078938,C000146,Delivered
O0078939,C008458,Cancelled
O0078940,C015406,Delivered
O0078941,C021793,Cancelled
O0078942,C024785,Returned
O0078943,C002863,Shipped
O0078944,C005829,
O0078945,C020181,Returned
O0078946,C008887,Cancelled
O0078947,C024399,Cancelled
O0078948,C008199,Returned
O0078949,C018768,Returned
O0078950,C022828,delivered
O0078951,C012261,
O0078952,C001634,Returned
O0078953,C001047,Delivered
O0078954,C004225,Cancelled
O0078955,C007216,Returned
O0078956,C007487,Delivered
O0078957,C005862,delivered
O0078958,C017714,Delivered
O0078959,C010172,Shipped
O0078960,C002219,Returned
O0078961,C004334,Delivered
O0078962,C024253,
O0078963,C020286,delivered
O0078964,C003163,
O0078965,C023580,Cancelled
O0078966,C009983,
O0078967,C022193,Delivered
O0078968,C014803,Delivered
O0078969,C012308,Cancelled
O0078970,C016965,Shipped
O0078971,C002095,
O0078972,C016556,Returned
O0078973,C005273,
O0078974,C009086,Shipped
O0078975,C008254,Shipped
O0078976,C004813,delivered
O0078977,C003745,Returned
O0078978,C014991,Cancelled
O0078979,C008988,Returned
O0078980,C023244,delivered
O0078981,C003350,Cancelled
O0078982,C014152,Shipped
O0078983,C021016,Shipped
O0078984,C012334,Cancelled
O0078985,C009193,Cancelled
O0078986,C005152,delivered
O0078987,C009473,delivered
O0078988,C007496,delivered
O0078989,C009024,Delivered
O0078990,C008068,Shipped
O0078991,C005111,delivered
O0078992,C021866,
O0078993,C018108,Cancelled
O0078994,C010912,Cancelled
O0078995,C001610,Shipped
O0078996,C021381,Cancelled
O0078997,C001885,
O0078998,C019308,Delivered
O0078999,C018693,Shipped
O0079000,C022210,
O0079001,C005069,delivered
O0079002,C014301,Returned
O0079003,C005387,Returned
O0079004,C019776,Delivered
O0079005,C022028,delivered
O0079006,C012438,
O0079007,C003513,Delivered
O0079008,C015107,Shipped
O0079009,C016725,Delivered
O0079010,C009806,delivered
O0079011,C015833,Cancelled
O0079012,C014022,Returned
O0079013,C001427,Shipped
O0079014,C015000,Returned
O0079015,C015317,Delivered
O0079016,C019224,
O0079017,C001481,Shipped
O0079018,C017635,Cancelled
O0079019,C008585,
O0079020,C012190,Returned
O0079021,C010765,delivered
O0079022,C008431,Shipped
O0079023,C019042,
O0079024,C014313,Shipped
O0079025,C017912,delivered
O0079026,C006470,
O0079027,C004820,Shipped
O0079028,C000463,
O0079029,C012337,Shipped
O0079030,C022028,
O0079031,C002789,Returned
O0079032,C006523,Returned
O0079033,C007495,delivered
O0079034,C009435,
O0079035,C021301,Shipped
O0079036,C020513,Shipped
O0079037,C000272,delivered
O0079038,C017952,Delivered
O0079039,C002223,Returned
O0079040,C024674,Returned
O0079041,C015158,Cancelled
O0079042,C015406,
O0079043,C010725,Returned
O0079044,C000888,Delivered
O0079045,C004631,Cancelled
O0079046,C020745,Shipped
O0079047,C023901,Shipped
O0079048,C008629,Delivered
O0079049,C022554,Cancelled
O0079050,C020582,Cancelled
O0079051,C018254,delivered
O0079052,C013226,Shipped
O0079053,C008462,Delivered
O0079054,C017567,Shipped
O0079055,C010304,Returned
O0079056,C000667,Shipped
O0079057,C017171,Returned
O0079058,C019577,Returned
O0079059,C015966,Cancelled
O0079060,C005581,Delivered
O0079061,C020338,
O0079062,C008951,Delivered
O0079063,C020121,Cancelled
O0079064,C011508,Shipped
O0079065,C006508,delivered
O0079066,C015204,Cancelled
O0079067,C004145,Shipped
O0079068,C022466,Delivered
O0079069,C022087,Delivered
O0079070,C016484,Delivered
O0079071,C016887,
O0079072,C002136,Returned
O0079073,C004312,Delivered
O0079074,C017498,Returned
O0079075,C022438,delivered
O0079076,C022072,Delivered
O0079077,C005294,delivered
O0079078,C002552,Delivered
O0079079,C024112,Shipped
O0079080,C003543,delivered
O0079081,C016260,Delivered
O0079082,C011155,Returned
O0079083,C003126,
O0079084,C016248,Delivered
O0079085,C022245,Cancelled
O0079086,C013956,
O0079087,C008812,Returned
O0079088,C009412,Returned
O0079089,C001207,Shipped
O0079090,C011724,Shipped
O0079091,C008838,
O0079092,C009718,
O0079093,C021290,
O0079094,C022049,
O0079095,C003736,Shipped
O0079096,C008506,Delivered
O0079097,C017496,Cancelled
O0079098,C017787,delivered
O0079099,C005029,Shipped
O0079100,C023065,delivered
O0079101,C011622,Cancelled
O0079102,C002246,Delivered
O0079103,C000291,delivered
O0079104,C010141,Returned
O0079105,C004069,Cancelled
O0079106,C006055,delivered
O0079107,C023947,Returned
O0079108,C023647,Shipped
O0079109,C000210,
O0079110,C016913,
O0079111,C011990,Returned
O0079112,C024780,Returned
O0079113,C010159,Returned
O0079114,C000094,Cancelled
O0079115,C007974,delivered
O0079116,C001695,delivered
O0079117,C006310,Shipped
O0079118,C008602,Returned
O0079119,C024610,delivered
O0079120,C019202,
O0079121,C003611,Delivered
O0079122,C016268,
O0079123,C010369,delivered
O0079124,C021901,Cancelled
O0079125,C015155,Delivered
O0079126,C021842,
O0079127,C020263,
O0079128,C023244,Returned
O0079129,C005469,Delivered
O0079130,C014000,Returned
O0079131,C011888,Returned
O0079132,C006621,Shipped
O0079133,C019592,Delivered
O0079134,C005570,
O0079135,C017877,Cancelled
O0079136,C019670,Shipped
O0079137,C009331,
O0079138,C009070,Shipped
O0079139,C010509,Cancelled
O0079140,C002243,Returned
O0079141,C010917,delivered
O0079142,C024049,Shipped
O0079143,C011272,Delivered
O0079144,C017033,
O0079145,C016392,Shipped
O0079146,C003127,Cancelled
O0079147,C010082,
O0079148,C022754,Cancelled
O0079149,C016479,delivered
O0079150,C017678,Cancelled
O0079151,C005072,Cancelled
O0079152,C005154,Delivered
O0079153,C021057,Returned
O0079154,C007806,Returned
O0079155,C016660,Returned
O0079156,C020093,Returned
O0079157,C023259,
O0079158,C007019,Cancelled
O0079159,C001464,Delivered
O0079160,C001237,Returned
O0079161,C023978,Cancelled
O0079162,C020526,delivered
O0079163,C001880,Shipped
O0079164,C017394,Delivered
O0079165,C003254,Shipped
O0079166,C007938,delivered
O0079167,C010367,Shipped
O0079168,C022270,Returned
O0079169,C013471,Delivered
O0079170,C004370,delivered
O0079171,C012746,
O0079172,C005839,Returned
O0079173,C011354,Returned
O0079174,C019283,delivered
O0079175,C000836,delivered
O0079176,C020944,Returned
O0079177,C024684,Shipped
O0079178,C002051,Returned
O0079179,C008654,Cancelled
O0079180,C021259,
O0079181,C004616,Returned
O0079182,C021864,Shipped
O0079183,C003919,delivered
O0079184,C016314,Cancelled
O0079185,C001905,Shipped
O0079186,C010052,
O0079187,C023824,Cancelled
O0079188,C018709,Cancelled
O0079189,C002280,
O0079190,C002032,Cancelled
O0079191,C005133,Cancelled
O0079192,C009793,
O0079193,C016230,Delivered
O0079194,C001012,Returned
O0079195,C000524,Returned
O0079196,C022108,delivered
O0079197,C003343,Delivered
O0079198,C011428,Returned
O0079199,C001072,Shipped
O0079200,C021652,
O0079201,C018969,Cancelled
O0079202,C001846,Shipped
O0079203,C016871,Returned
O0079204,C013084,Delivered
O0079205,C022102,Delivered
O0079206,C001380,Returned
O0079207,C022840,delivered
O0079208,C000289,delivered
O0079209,C001170,Shipped
O0079210,C005505,Shipped
O0079211,C022139,delivered
O0079212,C022159,Shipped
O0079213,C019682,Delivered
O0079214,C024264,
O0079215,C009240,
O0079216,C021447,Shipped
O0079217,C012395,delivered
O0079218,C008456,Cancelled
O0079219,C019640,delivered
O0079220,C004899,Cancelled
O0079221,C006850,
O0079222,C015923,Delivered
O0079223,C018781,Shipped
O0079224,C024149,delivered
O0079225,C022942,
O0079226,C015381,Shipped
O0079227,C012764,Shipped
O0079228,C024210,
O0079229,C007736,Shipped
O0079230,C017379,Cancelled
O0079231,C016902,Shipped
O0079232,C010995,Shipped
O0079233,C003506,Delivered
O0079234,C005855,delivered
O0079235,C006645,Delivered
O0079236,C010400,Returned
O0079237,C023109,Returned
O0079238,C005793,Delivered
O0079239,C003143,delivered
O0079240,C003033,delivered
O0079241,C001003,Cancelled
O0079242,C024502,
O0079243,C003710,delivered
O0079244,C023226,delivered
O0079245,C024106,delivered
O0079246,C018296,Returned
O0079247,C006752,
O0079248,C014830,Shipped
O0079249,C007507,Returned
O0079250,C015256,
O0079251,C011003,Returned
O0079252,C008235,Delivered
O0079253,C001734,Returned
O0079254,C001166,Returned
O0079255,C016510,Cancelled
O0079256,C001423,Returned
O0079257,C004358,Delivered
O0079258,C015799,Returned
O0079259,C018410,Returned
O0079260,C016791,delivered
O0079261,C022245,
O0079262,C018685,Shipped
O0079263,C014440,
O0079264,C022630,
O0079265,C018919,delivered
O0079266,C014919,
O0079267,C009787,
O0079268,C009553,Returned
O0079269,C022502,Cancelled
O0079270,C008775,Shipped
O0079271,C022175,Returned
O0079272,C024720,Cancelled
O0079273,C018027,Returned
O0079274,C017324,Delivered
O0079275,C002365,delivered
O0079276,C000286,delivered
O0079277,C011148,Delivered
O0079278,C020469,Delivered
O0079279,C011095,delivered
O0079280,C008921,delivered
O0079281,C019318,Returned
O0079282,C017873,Delivered
O0079283,C003571,Cancelled
O0079284,C001824,Delivered
O0079285,C003033,Cancelled
O0079286,C009013,delivered
O0079287,C015709,Shipped
O0079288,C021386,Cancelled
O0079289,C002428,Shipped
O0079290,C021902,
O0079291,C010255,delivered
O0079292,C020999,Cancelled
O0079293,C001327,Delivered
O0079294,C002554,Returned
O0079295,C002819,Cancelled
O0079296,C019538,
O0079297,C023007,
O0079298,C005739,Cancelled
O0079299,C014052,
O0079300,C013558,delivered
O0079301,C021877,Delivered
O0079302,C015653,delivered
O0079303,C024527,Returned
O0079304,C024271,Returned
O0079305,C003132,Delivered
O0079306,C020625,delivered
O0079307,C014413,Returned
O0079308,C017861,
O0079309,C013244,delivered
O0079310,C001098,Delivered
O0079311,C001716,
O0079312,C016308,Cancelled
O0079313,C012598,Returned
O0079314,C000665,Delivered
O0079315,C003117,Cancelled
O0079316,C020940,delivered
O0079317,C020507,Returned
O0079318,C021166,Cancelled
O0079319,C001190,Shipped
O0079320,C024773,Cancelled
O0079321,C015525,delivered
O0079322,C008193,Cancelled
O0079323,C024078,delivered
O0079324,C002140,Returned
O0079325,C021715,Shipped
O0079326,C018992,delivered
O0079327,C009084,Returned
O0079328,C010569,Delivered
O0079329,C011399,Cancelled
O0079330,C000083,Shipped
O0079331,C011019,
O0079332,C002154,Delivered
O0079333,C011691,delivered
O0079334,C009210,Cancelled
O0079335,C007055,Cancelled
O0079336,C020052,Delivered
O0079337,C009314,Delivered
O0079338,C011643,Shipped
O0079339,C009089,delivered
O0079340,C015113,Delivered
O0079341,C006043,Shipped
O0079342,C006272,Shipped
O0079343,C022798,Delivered
O0079344,C003008,delivered
O0079345,C011410,Cancelled
O0079346,C000882,Shipped
O0079347,C010296,Cancelled
O0079348,C023646,
O0079349,C019692,Shipped
O0079350,C009677,delivered
O0079351,C019988,delivered
O0079352,C015969,delivered
O0079353,C012782,Cancelled
O0079354,C024065,Cancelled
O0079355,C015856,Cancelled
O0079356,C015019,Shipped
O0079357,C006060,Delivered
O0079358,C003439,Returned
O0079359,C018184,Delivered
O0079360,C003105,Returned
O0079361,C017571,Delivered
O0079362,C012020,Shipped
O0079363,C017162,delivered
O0079364,C024655,Shipped
O0079365,C020937,Shipped
O0079366,C013818,Cancelled
O0079367,C016786,Returned
O0079368,C019848,delivered
O0079369,C024372,Returned
O0079370,C018219,
O0079371,C004303,delivered
O0079372,C000108,Returned
O0079373,C020178,delivered
O0079374,C019071,
O0079375,C007159,Returned
O0079376,C011804,delivered
O0079377,C000060,Shipped
O0079378,C017380,Delivered
O0079379,C001409,Cancelled
O0079380,C015922,Returned
O0079381,C011701,delivered
O0079382,C018908,Delivered
O0079383,C007482,Cancelled
O0079384,C002115,Shipped
O0079385,C006645,Delivered
O0079386,C011071,Returned
O0079387,C010532,Delivered
O0079388,C005345,Cancelled
O0079389,C004586,delivered
O0079390,C012864,Cancelled
O0079391,C007655,delivered
O0079392,C024993,
O0079393,C010077,
O0079394,C018026,Returned
O0079395,C014419,Cancelled
O0079396,C020783,Shipped
O0079397,C020427,Shipped
O0079398,C000045,Cancelled
O0079399,C016917,Cancelled
O0079400,C015225,Returned
O0079401,C007302,Cancelled
O0079402,C011175,Cancelled
O0079403,C017024,Shipped
O0079404,C008931,Shipped
O0079405,C000863,Shipped
O0079406,C018334,Cancelled
O0079407,C005295,Returned
O0079408,C018952,Returned
O0079409,C001132,delivered
O0079410,C007195,Shipped
O0079411,C000450,Cancelled
O0079412,C022404,delivered
O0079413,C000996,Delivered
O0079414,C022985,Cancelled
O0079415,C003423,
O0079416,C011046,Cancelled
O0079417,C008277,Returned
O0079418,C000754,Delivered
O0079419,C015982,Shipped
O0079420,C012897,Delivered
O0079421,C004231,Cancelled
O0079422,C015450,Shipped
O0079423,C016296,Returned
O0079424,C014295,delivered
O0079425,C006544,Delivered
O0079426,C022599,Delivered
O0079427,C013515,Returned
O0079428,C011197,Shipped
O0079429,C007201,
O0079430,C001680,
O0079431,C015995,Delivered
O0079432,C011511,
O0079433,C015443,delivered
O0079434,C021972,Shipped
O0079435,C011957,Returned
O0079436,C010102,Returned
O0079437,C021260,Shipped
O0079438,C019477,Delivered
O0079439,C024036,
O0079440,C022061,Cancelled
O0079441,C008844,Returned
O0079442,C015537,Delivered
O0079443,C012840,
O0079444,C013119,Returned
O0079445,C020153,
O0079446,C018047,delivered
O0079447,C013801,delivered
O0079448,C009466,Cancelled
O0079449,C009738,Shipped
O0079450,C005284,Delivered
O0079451,C022891,Shipped
O0079452,C012887,delivered
O0079453,C021920,Shipped
O0079454,C004533,Returned
O0079455,C001677,
O0079456,C003319,delivered
O0079457,C020580,Cancelled
O0079458,C009278,Cancelled
O0079459,C003664,Shipped
O0079460,C012946,Delivered
O0079461,C020370,Delivered
O0079462,C010191,
O0079463,C007710,Cancelled
O0079464,C015297,Returned
O0079465,C004502,delivered
O0079466,C018747,Delivered
O0079467,C024634,delivered
O0079468,C017181,Delivered
O0079469,C003575,Shipped
O0079470,C021695,
O0079471,C018980,delivered
O0079472,C009953,Cancelled
O0079473,C011204,delivered
O0079474,C017412,Delivered
O0079475,C016639,
O0079476,C016083,Returned
O0079477,C023279,Returned
O0079478,C009688,Shipped
O0079479,C002650,Cancelled
O0079480,C001340,Delivered
O0079481,C024302,
O0079482,C005780,Shipped
O0079483,C017588,
O0079484,C010067,delivered
O0079485,C010155,Returned
O0079486,C001925,Returned
O0079487,C000213,
O0079488,C008767,Returned
O0079489,C018621,Delivered
O0079490,C001287,Returned
O0079491,C016936,Shipped
O0079492,C022083,Delivered
O0079493,C005956,delivered
O0079494,C016559,Shipped
O0079495,C015621,Shipped
O0079496,C002741,Cancelled
O0079497,C018952,Shipped
O0079498,C013543,delivered
O0079499,C017958,Returned
O0079500,C005178,delivered
O0079501,C014994,Cancelled
O0079502,C000297,
O0079503,C019587,Returned
O0079504,C020507,Delivered
O0079505,C019292,Returned
O0079506,C009562,
O0079507,C005729,
O0079508,C016887,
O0079509,C010986,Delivered
O0079510,C021791,Cancelled
O0079511,C019345,Returned
O0079512,C000412,Cancelled
O0079513,C003217,Cancelled
O0079514,C006203,Shipped
O0079515,C002450,Shipped
O0079516,C023983,Returned
O0079517,C020087,Shipped
O0079518,C008400,Shipped
O0079519,C024159,
O0079520,C024183,delivered
O0079521,C015185,Delivered
O0079522,C011892,Delivered
O0079523,C004363,Returned
O0079524,C009396,Cancelled
