payment_id,order_id,payment_method,amount
PAY0076819,O0072562,NetBanking,9757.83
PAY0076820,O0087366,COD,14156.65
PAY0076821,O0002857,UPI,-25.22
PAY0076822,O0043788,UPI,10963.15
PAY0076823,O0057193,COD,1894.83
PAY0076824,O0046655,NetBanking,11220.13
PAY0076825,O0090068,NetBanking,4504.3
PAY0076826,O0079465,Unknown,19368.31
PAY0076827,O0059685,Card,480.9
PAY0076828,O0023965,Card,2247.29
PAY0076829,O0099555,UPI,18284.85
PAY0076830,O0028152,UPI,2965.82
PAY0076831,O0083242,UPI,17971.08
PAY0076832,O0043684,Card,5242.71
PAY0076833,O0078047,UPI,23302.48
PAY0076834,O0064676,UPI,1688.66
PAY0076835,O0014533,COD,24384.32
PAY0076836,O0031051,COD,17304.71
PAY0076837,O0008293,Unknown,19504.95
PAY0076838,O0048686,COD,22915.2
PAY0076839,O0040273,Unknown,16285.33
PAY0076840,O0052114,COD,6142.83
PAY0076841,O0024431,UPI,15542.95
PAY0076842,O0037834,Unknown,23628.92
PAY0076843,O0015039,Unknown,6684.95
PAY0076844,O0077075,UPI,12292.83
PAY0076845,O0036141,NetBanking,4092.57
PAY0076846,O0014166,Unknown,10584.35
PAY0076847,O0046947,Unknown,19495.87
PAY0076848,O0025199,UPI,20705.89
PAY0076849,O0026640,UPI,8765.26
PAY0076850,O0004191,UPI,4667.12
PAY0076851,O0038453,UPI,5296.51
PAY0076852,O0054344,UPI,1357.73
PAY0076853,O0094061,COD,19169.37
PAY0076854,O0016115,UPI,11283.2
PAY0076855,O0078477,COD,15913.33
PAY0076856,O0044470,UPI,3537.94
PAY0076857,O0052707,Unknown,10623.03
PAY0076858,O0066084,UPI,508.54
PAY0076859,O0060416,UPI,3129.83
PAY0076860,O0023570,Unknown,5801.82
PAY0076861,O0099799,NetBanking,22140.97
PAY0076862,O0006098,Unknown,8928.22
PAY0076863,O0046232,Unknown,3642.89
PAY0076864,O0047555,Card,20922.59
PAY0076865,O0067053,COD,23943.99
PAY0076866,O0008626,UPI,7178.34
PAY0076867,O0011038,NetBanking,24916.47
PAY0076868,O0009723,UPI,1589.21
PAY0076869,O0051577,Card,5869.18
PAY0076870,O0030802,Unknown,1676.0
PAY0076871,O0061985,UPI,11720.09
PAY0076872,O0002911,UPI,2750.23
PAY0076873,O0022935,Card,23327.49
PAY0076874,O0062059,Unknown,6603.11
PAY0076876,O0018609,NetBanking,21890.26
PAY0076877,O0077664,UPI,3456.84
PAY0076878,O0095847,UPI,5898.9
PAY0076879,O0002262,COD,19341.04
PAY0076880,O0040918,COD,17871.23
PAY0076881,O0004944,COD,6444.12
PAY0076882,O0073040,UPI,23528.03
PAY0076883,O0024424,Card,2218.57
PAY0076884,O0027537,NetBanking,8755.71
PAY0076885,O0085039,UPI,18451.82
PAY0076886,O0051610,UPI,3153.05
PAY0076887,O0025199,NetBanking,13510.53
PAY0076888,O0068979,Unknown,19828.23
PAY0076889,O0074619,Card,240.63
PAY0076890,O0081528,NetBanking,12225.25
PAY0076891,O0025018,UPI,16555.17
PAY0076892,O0002692,UPI,19930.24
PAY0076893,O0015854,UPI,968.45
PAY0076894,O0098027,UPI,403.17
PAY0076895,O0052218,COD,20095.06
PAY0076896,O0069440,COD,12247.38
PAY0076897,O0083359,NetBanking,14645.04
PAY0076898,O0026381,UPI,19802.0
PAY0076899,O0096691,COD,214.29
PAY0076900,O0090302,COD,16589.69
PAY0076901,O0036157,COD,8206.46
PAY0076902,O0002208,Card,22059.05
PAY0076903,O0065402,UPI,20774.63
PAY0076904,O0046302,Unknown,10115.64
PAY0076905,O0044407,COD,13366.97
PAY0076906,O0004615,Unknown,6121.4
PAY0076907,O0083888,Card,18848.42
PAY0076908,O0078870,Card,16987.01
PAY0076909,O0060561,Card,14997.3
PAY0076910,O0066845,NetBanking,4680.47
PAY0076911,O0053766,NetBanking,23759.01
PAY0076912,O0009123,COD,11884.77
PAY0076913,O0010498,Unknown,21794.21
PAY0076914,O0001163,Unknown,6874.83
PAY0076915,O0049153,Card,21734.41
PAY0076916,O0003463,Card,1849.54
PAY0076917,O0001716,UPI,1385.42
PAY0076918,O0077197,UPI,6698.95
PAY0076919,O0040250,Card,22469.47
PAY0076920,O0098344,Card,21049.37
PAY0076921,O0053957,COD,1698.3
PAY0076922,O0065289,UPI,8089.73
PAY0076923,O0039722,UPI,471.85
PAY0076924,O0034329,UPI,20179.25
PAY0076925,O0090497,Card,3936.16
PAY0076926,O0009350,UPI,3519.63
PAY0076927,O0089062,UPI,16413.25
PAY0076928,O0013396,Card,23530.08
PAY0076929,O0031140,Card,5150.5
PAY0076930,O0046845,NetBanking,18845.16
PAY0076931,O0088364,COD,3356.13
PAY0076932,O0067469,Unknown,7826.29
PAY0076933,O0045000,UPI,7433.79
PAY0076934,O0090339,NetBanking,20899.01
PAY0076935,O0089544,Unknown,24713.16
PAY0076936,O0040773,Card,10133.01
PAY0076937,O0024058,Unknown,18700.87
PAY0076938,O0035666,NetBanking,11499.97
PAY0076939,O0079754,UPI,22906.92
PAY0076940,O0055599,COD,23159.56
PAY0076941,O0036678,UPI,14144.01
PAY0076942,O0039703,COD,21022.35
PAY0076943,O0016783,COD,11818.36
PAY0076944,O0035407,UPI,6806.97
PAY0076945,O0038157,COD,6512.09
PAY0076946,O0072818,UPI,14399.94
PAY0076947,O0066580,NetBanking,4775.21
PAY0076948,O0075430,Unknown,5263.52
PAY0076951,O0025866,NetBanking,8710.48
PAY0076952,O0084575,Card,1527.45
PAY0076953,O0052058,NetBanking,3046.51
PAY0076954,O0026363,UPI,10932.25
PAY0076955,O0050141,Unknown,1900.4
PAY0076956,O0034854,UPI,11836.42
PAY0076957,O0015230,NetBanking,7604.13
PAY0076958,O0022692,Unknown,17419.72
PAY0076959,O0057566,Card,19135.38
PAY0076960,O0068668,UPI,17173.89
PAY0076961,O0063139,UPI,22295.44
PAY0076962,O0033103,NetBanking,24363.53
PAY0076963,O0056953,COD,7295.66
PAY0076964,O0093439,Unknown,13954.06
PAY0076965,O0001684,UPI,8433.01
PAY0076966,O0063954,NetBanking,14164.77
PAY0076967,O0028766,Card,20756.58
PAY0076968,O0083518,NetBanking,20203.11
PAY0076969,O0049197,COD,20657.29
PAY0076970,O0035842,Unknown,773.75
PAY0076971,O0080675,Card,5853.47
PAY0076972,O0081886,Card,19138.46
PAY0076973,O0022069,COD,5231.09
PAY0076974,O0067116,COD,21712.38
PAY0076975,O0024332,UPI,24772.83
PAY0076976,O0048384,UPI,10721.53
PAY0076977,O0096009,Unknown,23476.52
PAY0076978,O0026524,UPI,10524.94
PAY0076979,O0017304,Unknown,21341.44
PAY0076980,O0087244,UPI,23491.23
PAY0076981,O0025560,UPI,18125.2
PAY0076982,O0018096,COD,20644.48
PAY0076983,O0036536,COD,12316.38
PAY0076984,O0020820,Unknown,14409.96
PAY0076985,O0029287,Card,10177.6
PAY0076986,O0062988,Unknown,13025.11
PAY0076987,O0011356,NetBanking,6335.81
PAY0076988,O0008679,Card,8.3
PAY0076989,O0064906,NetBanking,13656.81
PAY0076990,O0090711,COD,13290.12
PAY0076991,O0006657,UPI,16971.6
PAY0076992,O0060453,Card,9516.62
PAY0076993,O0027110,Card,3475.52
PAY0076994,O0067642,Card,12795.11
PAY0076995,O0079875,NetBanking,1665.59
PAY0076996,O0065920,COD,5315.8
PAY0076997,O0015412,Unknown,11645.93
PAY0076998,O0060773,Card,20043.43
PAY0076999,O0093394,UPI,21898.96
PAY0077001,O0088017,UPI,10728.72
PAY0077002,O0002542,NetBanking,23169.55
PAY0077003,O0045871,COD,1300.38
PAY0077004,O0061250,UPI,7781.09
PAY0077005,O0076902,COD,7948.44
PAY0077006,O0075459,Unknown,4813.34
PAY0077007,O0070964,Card,13331.51
PAY0077008,O0080685,Card,10493.62
PAY0077009,O0050698,UPI,8976.39
PAY0077010,O0083847,COD,17975.2
PAY0077011,O0061215,NetBanking,5904.85
PAY0077012,O0075098,COD,11057.98
PAY0077013,O0002171,Unknown,20200.74
PAY0077014,O0066840,NetBanking,7493.73
PAY0077015,O0007912,NetBanking,19782.55
PAY0077016,O0005025,NetBanking,18461.58
PAY0077017,O0081048,COD,1468.83
PAY0077018,O0004475,Unknown,13841.29
PAY0077019,O0008859,UPI,15025.97
PAY0077020,O0012279,UPI,4597.74
PAY0077021,O0017904,NetBanking,12086.02
PAY0077022,O0051179,Unknown,3032.4
PAY0077023,O0088053,NetBanking,3617.71
PAY0077024,O0027970,Unknown,1489.63
PAY0077025,O0037779,Unknown,19663.54
PAY0077026,O0086732,UPI,15730.96
PAY0077027,O0019243,UPI,2795.55
PAY0077028,O0079347,UPI,20189.93
PAY0077029,O0088083,NetBanking,20637.85
PAY0077030,O0054687,UPI,24202.74
PAY0077031,O0004845,Unknown,11563.2
PAY0077032,O0036220,Unknown,21637.47
PAY0077033,O0055327,UPI,1287.28
PAY0077034,O0027447,COD,21754.65
PAY0077035,O0026526,Unknown,22013.66
PAY0077036,O0000608,Card,16090.69
PAY0077037,O0048738,UPI,1803.2
PAY0077038,O0096689,UPI,12379.63
PAY0077039,O0040603,COD,13557.26
PAY0077040,O0058468,COD,1620.15
PAY0077041,O0051783,COD,631.54
PAY0077042,O0018084,Card,6580.38
PAY0077043,O0074988,COD,-11.73
PAY0077044,O0026822,COD,5213.81
PAY0077045,O0090446,Unknown,8744.84
PAY0077046,O0006054,UPI,20877.8
PAY0077047,O0053603,Card,21664.49
PAY0077048,O0008733,UPI,4797.22
PAY0077049,O0077949,UPI,892.62
PAY0077050,O0003835,Card,5048.15
PAY0077051,O0053176,Unknown,18495.09
PAY0077052,O0004977,Card,22441.88
PAY0077053,O0027048,UPI,11201.61
PAY0077054,O0032799,Unknown,22064.96
PAY0077055,O0078485,UPI,10803.35
PAY0077056,O0010670,Unknown,24928.45
PAY0077057,O0093901,UPI,1814.5
PAY0077058,O0063081,UPI,9918.84
PAY0077059,O0081151,UPI,11393.63
PAY0077060,O0068073,Card,3610.55
PAY0077061,O0081993,COD,20710.28
PAY0077062,O0045236,COD,4157.01
PAY0077063,O0069260,Card,14504.9
PAY0077064,O0056462,COD,12028.3
PAY0077065,O0080660,Unknown,16815.72
PAY0077066,O0046920,COD,12436.16
PAY0077067,O0055116,UPI,23970.29
PAY0077068,O0004631,Unknown,10697.36
PAY0077069,O0053470,NetBanking,2302.16
PAY0077070,O0056949,NetBanking,16503.6
PAY0077071,O0047693,NetBanking,18977.88
PAY0077072,O0099049,Unknown,12986.7
PAY0077073,O0040910,UPI,5249.16
PAY0077074,O0018533,COD,14773.03
PAY0077075,O0009627,COD,14548.97
PAY0077076,O0035814,UPI,7355.3
PAY0077077,O0015228,UPI,11466.32
PAY0077078,O0057161,NetBanking,9338.55
PAY0077079,O0070546,Unknown,21146.01
PAY0077080,O0022064,Unknown,11538.63
PAY0077081,O0004797,Unknown,12714.69
PAY0077082,O0037935,UPI,6852.99
PAY0077083,O0019842,COD,15999.16
PAY0077084,O0024270,NetBanking,18178.9
PAY0077085,O0092938,NetBanking,16852.05
PAY0077086,O0071773,NetBanking,4150.18
PAY0077087,O0003062,COD,9104.52
PAY0077088,O0044194,UPI,3893.74
PAY0077089,O0066045,UPI,4476.66
PAY0077090,O0006242,Card,8102.3
PAY0077091,O0067418,UPI,24320.28
PAY0077092,O0031315,UPI,2796.6
PAY0077093,O0071477,Card,2458.93
PAY0077094,O0025607,UPI,18441.63
PAY0077095,O0042289,NetBanking,19590.15
PAY0077096,O0068885,Unknown,23027.05
PAY0077097,O0099318,COD,5723.55
PAY0077098,O0088291,Unknown,5553.3
PAY0077099,O0063570,UPI,15.54
PAY0077100,O0083973,Card,10531.3
PAY0077101,O0097849,UPI,16385.82
PAY0077102,O0047681,COD,8139.76
PAY0077103,O0025866,UPI,4885.15
PAY0077104,O0090426,Unknown,13816.03
PAY0077105,O0088385,UPI,9681.5
PAY0077106,O0069472,NetBanking,10692.41
PAY0077107,O0099982,Card,15636.66
PAY0077108,O0011501,Unknown,16721.77
PAY0077109,O0002704,UPI,16062.69
PAY0077110,O0063913,UPI,2663.4
PAY0077111,O0062242,UPI,9765.94
PAY0077112,O0033523,UPI,11798.24
PAY0077113,O0026737,UPI,24867.79
PAY0077114,O0032180,COD,7256.92
PAY0077115,O0092024,NetBanking,18329.0
PAY0077116,O0010086,Unknown,761.57
PAY0077117,O0039759,UPI,7993.96
PAY0077118,O0005856,NetBanking,15629.21
PAY0077119,O0065628,Unknown,17938.68
PAY0077120,O0057836,NetBanking,23439.54
PAY0077121,O0042094,UPI,278.94
PAY0077122,O0045642,Unknown,20853.82
PAY0077123,O0028786,COD,4669.6
PAY0077124,O0042161,Unknown,733.66
PAY0077125,O0009779,NetBanking,6300.68
PAY0077126,O0063311,COD,3409.28
PAY0077127,O0055665,UPI,18864.57
PAY0077128,O0069676,UPI,21285.6
PAY0077129,O0011563,Unknown,3572.33
PAY0077130,O0010337,COD,12223.63
PAY0077131,O0021794,Unknown,23041.72
PAY0077132,O0098871,UPI,22128.8
PAY0077133,O0008110,UPI,3549.24
PAY0077134,O0095762,Card,2836.76
PAY0077135,O0050679,Unknown,16843.02
PAY0077136,O0062586,UPI,12159.46
PAY0077137,O0002617,Card,22662.58
PAY0077138,O0006795,Unknown,24686.95
PAY0077139,O0065587,Card,13227.03
PAY0077140,O0081639,COD,4219.3
PAY0077141,O0034024,UPI,5366.18
PAY0077142,O0034500,NetBanking,4872.64
PAY0077143,O0006803,Unknown,427.13
PAY0077144,O0064313,Card,980.43
PAY0077145,O0050936,UPI,5477.92
PAY0077146,O0058786,NetBanking,24526.15
PAY0077147,O0002399,Card,16980.24
PAY0077148,O0014579,COD,1171.19
PAY0077149,O0080565,Card,6809.92
PAY0077150,O0033654,Unknown,5748.76
PAY0077151,O0090801,UPI,21081.01
PAY0077152,O0016558,Unknown,13114.62
PAY0077153,O0082337,COD,1393.65
PAY0077154,O0093111,UPI,1890.15
PAY0077155,O0097476,Card,24375.25
PAY0077156,O0082623,Card,8405.29
PAY0077157,O0009225,NetBanking,10680.05
PAY0077158,O0089200,COD,16646.5
PAY0077159,O0004213,Unknown,12159.4
PAY0077160,O0039664,NetBanking,16827.22
PAY0077161,O0051623,NetBanking,4384.64
PAY0077162,O0023446,UPI,16731.47
PAY0077163,O0039517,UPI,6891.42
PAY0077164,O0079895,UPI,2352.54
PAY0077165,O0075925,NetBanking,20723.05
PAY0077166,O0088289,Unknown,16990.64
PAY0077167,O0075861,NetBanking,11473.5
PAY0077168,O0085522,UPI,5361.28
PAY0077169,O0068514,UPI,19482.39
PAY0077170,O0040701,Unknown,23160.42
PAY0077171,O0062164,UPI,24381.8
PAY0077172,O0052781,UPI,3867.42
PAY0077173,O0040165,Card,14523.54
PAY0077174,O0082894,COD,1617.5
PAY0077175,O0079634,Unknown,15530.44
PAY0077176,O0042431,Unknown,1518.55
PAY0077177,O0091749,UPI,24626.64
PAY0077178,O0062431,UPI,22933.9
PAY0077180,O0071736,UPI,13278.96
PAY0077181,O0070090,UPI,3482.01
PAY0077182,O0056268,UPI,9820.39
PAY0077183,O0098040,Card,19258.74
PAY0077184,O0046006,COD,17528.38
PAY0077185,O0024180,COD,20022.05
PAY0077186,O0079807,COD,816.1
PAY0077187,O0077675,COD,2909.42
PAY0077189,O0071116,COD,17685.46
PAY0077190,O0036812,Unknown,21790.11
PAY0077191,O0014414,NetBanking,15777.26
PAY0077192,O0005017,UPI,7823.04
PAY0077193,O0087062,Unknown,21375.73
PAY0077194,O0077387,NetBanking,24898.59
PAY0077195,O0072439,UPI,16960.74
PAY0077196,O0054309,COD,24694.8
PAY0077197,O0034849,NetBanking,10157.5
PAY0077198,O0071561,UPI,14479.48
PAY0077199,O0091568,UPI,73.96
PAY0077200,O0057903,Card,20376.38
PAY0077201,O0034911,UPI,3965.63
PAY0077202,O0076480,Unknown,15961.54
PAY0077203,O0048669,UPI,18892.01
PAY0077204,O0034413,Unknown,23852.69
PAY0077205,O0062105,UPI,1258.67
PAY0077206,O0033520,Card,21798.02
PAY0077207,O0088854,UPI,13078.96
PAY0077208,O0000319,COD,18749.88
PAY0077209,O0031722,UPI,12476.87
PAY0077210,O0025082,UPI,15952.34
PAY0077211,O0036786,UPI,12805.81
PAY0077212,O0037492,Card,19303.1
PAY0077213,O0091221,COD,6606.29
PAY0077214,O0088070,COD,9978.34
PAY0077215,O0003600,NetBanking,16121.24
PAY0077216,O0022051,UPI,8831.52
PAY0077218,O0046321,Unknown,1851.17
PAY0077219,O0008396,NetBanking,6424.91
PAY0077220,O0056719,UPI,14320.0
PAY0077221,O0028739,Unknown,23689.04
PAY0077222,O0092277,COD,11509.02
PAY0077223,O0016045,UPI,11886.5
PAY0077224,O0003019,NetBanking,1785.87
PAY0077225,O0032964,NetBanking,7156.63
PAY0077226,O0077536,UPI,10673.92
PAY0077227,O0070771,COD,17929.19
PAY0077228,O0052304,Card,22441.54
PAY0077229,O0007812,Unknown,4351.64
PAY0077230,O0098766,Card,10928.96
PAY0077231,O0060904,UPI,10390.86
PAY0077232,O0055629,COD,23550.21
PAY0077233,O0051070,Card,11097.61
PAY0077234,O0003214,UPI,16884.45
PAY0077235,O0005847,COD,4377.85
PAY0077236,O0022585,NetBanking,3239.94
PAY0077237,O0042138,Unknown,23342.41
PAY0077238,O0093548,UPI,23788.38
PAY0077239,O0009111,UPI,5397.28
PAY0077240,O0087743,Card,2848.71
PAY0077241,O0028016,COD,13635.94
PAY0077242,O0068662,COD,351.85
PAY0077243,O0058346,Unknown,3173.97
PAY0077244,O0057726,Card,5084.22
PAY0077245,O0018604,Card,15512.9
PAY0077246,O0063408,UPI,18093.24
PAY0077247,O0096521,Card,24290.57
PAY0077248,O0029627,Card,11352.13
PAY0077249,O0018008,UPI,24864.84
PAY0077250,O0063639,Card,16527.24
PAY0077251,O0058671,NetBanking,17891.37
PAY0077253,O0018303,UPI,4303.36
PAY0077254,O0088710,NetBanking,19186.04
PAY0077255,O0030434,Unknown,20617.01
PAY0077256,O0057742,Card,11611.11
PAY0077257,O0079636,Unknown,20672.05
PAY0077258,O0019224,COD,16122.2
PAY0077259,O0009154,NetBanking,7958.63
PAY0077260,O0010515,UPI,1725.85
PAY0077261,O0046835,UPI,11374.31
PAY0077262,O0060382,Unknown,17028.71
PAY0077263,O0069650,Unknown,627.03
PAY0077264,O0086684,Unknown,20194.44
PAY0077265,O0079845,Unknown,22539.69
PAY0077266,O0020083,COD,4829.09
PAY0077267,O0023216,NetBanking,393.63
PAY0077268,O0024964,Card,15311.64
PAY0077269,O0045243,COD,6945.54
PAY0077270,O0096157,COD,10046.94
PAY0077271,O0067368,Unknown,3120.2
PAY0077272,O0063027,NetBanking,18784.98
PAY0077273,O0032552,NetBanking,15647.53
PAY0077274,O0038906,Card,18997.4
PAY0077275,O0057928,COD,9916.69
PAY0077276,O0001025,NetBanking,17838.64
PAY0077277,O0051288,Unknown,22303.97
PAY0077278,O0026684,UPI,3896.48
PAY0077279,O0036349,UPI,-69.48
PAY0077280,O0007512,Card,8740.61
PAY0077281,O0047966,UPI,11732.4
PAY0077282,O0019061,NetBanking,3048.66
PAY0077283,O0008034,Unknown,19576.11
PAY0077284,O0008103,Unknown,20312.79
PAY0077285,O0002994,Card,17774.88
PAY0077286,O0077612,UPI,6812.81
PAY0077287,O0002393,COD,22111.52
PAY0077288,O0017599,COD,19173.0
PAY0077289,O0084300,NetBanking,2031.5
PAY0077290,O0045672,UPI,11916.53
PAY0077291,O0036688,UPI,3660.78
PAY0077292,O0077430,Card,12984.31
PAY0077293,O0079221,Card,13169.06
PAY0077294,O0080407,Unknown,14382.73
PAY0077295,O0023877,COD,16207.05
PAY0077296,O0023802,Unknown,9545.21
PAY0077297,O0055716,COD,24092.52
PAY0077298,O0022410,UPI,17945.23
PAY0077299,O0000762,UPI,6089.02
PAY0077300,O0042130,NetBanking,3085.94
PAY0077301,O0041864,COD,6574.8
PAY0077302,O0008665,Card,10129.69
PAY0077303,O0036591,Unknown,12488.47
PAY0077304,O0076858,COD,2631.12
PAY0077305,O0055335,UPI,13594.02
PAY0077306,O0044109,NetBanking,23961.31
PAY0077307,O0090644,Unknown,24934.57
PAY0077308,O0045708,UPI,23033.8
PAY0077309,O0056979,Unknown,6221.28
PAY0077310,O0037385,COD,3889.16
PAY0077311,O0058209,Unknown,15147.34
PAY0077312,O0006514,Card,17464.2
PAY0077313,O0076801,Card,5143.24
PAY0077314,O0026072,COD,14644.44
PAY0077315,O0004291,NetBanking,5001.61
PAY0077316,O0064102,Card,5966.48
PAY0077317,O0002435,Card,18142.18
PAY0077318,O0042330,NetBanking,5469.19
PAY0077319,O0096829,Unknown,3213.23
PAY0077320,O0088750,Unknown,3464.65
PAY0077321,O0028137,Card,23756.0
PAY0077322,O0099978,Unknown,17689.3
PAY0077323,O0076956,Unknown,4399.08
PAY0077324,O0038252,NetBanking,10733.89
PAY0077325,O0037446,Card,24534.58
PAY0077326,O0005443,Card,1491.98
PAY0077327,O0099658,NetBanking,12607.29
PAY0077328,O0088658,UPI,4887.29
PAY0077329,O0075171,Card,13420.5
PAY0077330,O0019659,UPI,11533.32
PAY0077331,O0097273,COD,7569.99
PAY0077332,O0029034,COD,24550.45
PAY0077333,O0045351,UPI,21991.24
PAY0077334,O0010189,Card,7495.77
PAY0077335,O0087405,Card,26.72
PAY0077336,O0050326,COD,13575.0
PAY0077337,O0064269,UPI,8495.5
PAY0077338,O0023517,NetBanking,3592.38
PAY0077339,O0044284,COD,9373.43
PAY0077340,O0038036,UPI,15827.26
PAY0077341,O0036800,Unknown,23380.52
PAY0077342,O0046990,UPI,11897.21
PAY0077343,O0045053,COD,3358.75
PAY0077344,O0074465,UPI,21555.89
PAY0077345,O0095246,UPI,785.59
PAY0077346,O0021024,UPI,5635.92
PAY0077347,O0032088,COD,13797.26
PAY0077348,O0062822,COD,336.84
PAY0077349,O0015328,UPI,426.79
PAY0077350,O0020387,COD,22754.03
PAY0077351,O0057524,UPI,5288.52
PAY0077352,O0099595,UPI,9476.7
PAY0077353,O0093885,Card,1257.75
PAY0077354,O0046097,COD,6013.03
PAY0077355,O0004016,Card,7768.98
PAY0077356,O0040338,Card,11232.02
PAY0077357,O0022543,NetBanking,6931.04
PAY0077358,O0031482,Unknown,22986.28
PAY0077359,O0084140,UPI,10312.22
PAY0077360,O0064966,Card,12967.29
PAY0077362,O0056678,Card,19065.83
PAY0077363,O0048902,UPI,12636.73
PAY0077364,O0021111,Card,21667.46
PAY0077365,O0089431,Card,15242.34
PAY0077366,O0023247,Unknown,19155.77
PAY0077367,O0087811,UPI,6800.1
PAY0077368,O0069748,Card,10574.53
PAY0077369,O0002465,UPI,20068.12
PAY0077370,O0053762,NetBanking,3164.12
PAY0077371,O0086682,Card,3895.12
PAY0077372,O0030780,NetBanking,17263.67
PAY0077373,O0024454,COD,8860.64
PAY0077374,O0073315,UPI,21117.68
PAY0077375,O0092562,Card,1860.24
PAY0077376,O0047724,Card,16604.21
PAY0077377,O0071139,UPI,14742.74
PAY0077378,O0096744,Unknown,12095.11
PAY0077379,O0090521,COD,16357.57
PAY0077380,O0078831,NetBanking,9394.83
PAY0077381,O0032336,UPI,16801.53
PAY0077382,O0096350,NetBanking,9834.26
PAY0077383,O0042673,UPI,10140.09
PAY0077384,O0039621,COD,8247.09
PAY0077385,O0010144,UPI,12819.26
PAY0077386,O0073902,NetBanking,22797.03
PAY0077387,O0054413,NetBanking,16022.57
PAY0077388,O0063681,COD,1912.81
PAY0077389,O0003352,COD,9712.69
PAY0077390,O0080779,Card,17539.47
PAY0077391,O0073737,COD,12307.32
PAY0077392,O0075716,UPI,2408.32
PAY0077393,O0098470,UPI,17051.85
PAY0077394,O0092352,COD,3026.98
PAY0077395,O0021430,Card,21958.41
PAY0077396,O0057355,Card,20798.72
PAY0077397,O0023179,UPI,6305.63
PAY0077398,O0086417,Unknown,18742.4
PAY0077399,O0034140,Card,17750.22
PAY0077400,O0089542,NetBanking,3418.94
PAY0077401,O0041505,UPI,14909.78
PAY0077402,O0070517,UPI,7229.35
PAY0077403,O0013658,NetBanking,2549.45
PAY0077404,O0075208,Unknown,15734.44
PAY0077405,O0002959,UPI,20332.13
PAY0077406,O0043064,UPI,6046.35
PAY0077407,O0048372,COD,8219.21
PAY0077408,O0017683,Unknown,4009.48
PAY0077409,O0082743,UPI,871.84
PAY0077410,O0023715,NetBanking,4499.41
PAY0077411,O0013574,Unknown,4931.18
PAY0077412,O0092377,UPI,17016.97
PAY0077413,O0095559,Card,23418.51
PAY0077414,O0029286,NetBanking,17603.94
PAY0077415,O0026621,UPI,4618.23
PAY0077416,O0037418,UPI,2716.04
PAY0077417,O0012917,NetBanking,14411.97
PAY0077418,O0000487,Card,7225.38
PAY0077419,O0058992,COD,19591.21
PAY0077420,O0031526,Unknown,8216.42
PAY0077421,O0032171,UPI,2162.42
PAY0077422,O0025799,UPI,3498.32
PAY0077423,O0011427,Unknown,22037.51
PAY0077424,O0048316,COD,23301.29
PAY0077425,O0054012,Card,22119.85
PAY0077426,O0065355,UPI,24924.12
PAY0077427,O0086720,COD,16020.84
PAY0077428,O0084343,COD,15949.99
PAY0077429,O0085441,COD,15377.47
PAY0077430,O0032603,UPI,18698.94
PAY0077431,O0080933,COD,4557.88
PAY0077432,O0096687,Unknown,21009.4
PAY0077433,O0076117,UPI,11747.38
PAY0077434,O0006270,Unknown,22066.65
PAY0077435,O0022449,NetBanking,3.77
PAY0077436,O0049192,COD,8488.3
